experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.954,0.13767336018880208,0.003652300949598247,77.87167210000916,484.6160888671875,-0.014666666666666717,0.9963476990504018,0.015333333333333421,0.0007304601899196491
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9593333333333334,0.14776848602294923,0.005113221329437546,11.62266650001402,484.6160888671875,-0.009333333333333305,0.9948867786705624,0.010000000000000009,0.0007304601899196499
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9686666666666667,0.09746757634480795,0.9992695398100804,2.9122130000032485,484.6160888671875,0.0,0.0007304601899196239,0.0006666666666667043,0.9948867786705625
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9566666666666667,0.14791491572062174,0.0014609203798392988,0.6597075000172481,484.6160888671875,-0.01200000000000001,0.9985390796201608,0.012666666666666715,0.002921840759678597
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.9733333333333334,0.09168990580240885,0.013878743608473338,1.6902087000198662,484.6160888671875,0.004666666666666708,0.9861212563915267,0.0040000000000000036,0.009495982468955442
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.43066666666666664,1.944328369140625,0.2885317750182615,1.2665914999961387,484.6160888671875,-0.538,0.7114682249817386,0.5386666666666667,0.2841490138787436
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.826,0.43385735575358075,0.7315634218289085,128.80125479999697,,0.0,0.0,0.020666666666666722,0.7205014749262537
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.8466666666666667,0.43292750040690103,0.011061946902654867,111.3719791000185,484.6160888671875,0.020666666666666722,0.7205014749262537,0.0,0.0
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.8493333333333334,0.4206472676595052,0.007374631268436578,73.59343609999632,484.6160888671875,0.023333333333333428,0.7241887905604719,0.002666666666666706,0.003687315634218289
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_10p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,2,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.7773333333333333,0.5683148244222005,0.0471976401179941,74.11468179998337,484.6160888671875,-0.048666666666666636,0.6843657817109144,0.06933333333333336,0.03613569321533923
