experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace,removed_norm_client_2,removed_norm_client_3,removed_norm_client_4,removed_norm_client_5,removed_norm_client_6,removed_norm_client_7
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.9586666666666667,0.1390544039408366,0.0029218407596785976,83.78470700001344,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,0,0.05,2.5521346339955926,8.34927125275135,34,latest_round_under_cumulative_beta_bound,34,"0,2,3,4,5,6,7,8,9,11,13,15,17,20,23,24,25,28,29,30,33,36,37,39,40,43,44,46,47,48,49,54,55,57",353,0,34,"0:9,17,1,0,4,11,3,5,14,10,2,15,19,6;2:17,15,9,10,14,11,1,12,6,16,13,8,19,0;3:10,9,15,12,14,17,1,8,16,6,18,11,0,13;4:9,15,10,14,11,16,0,12,17,18,1,8,19,13;5:15,9,10,11,16,18,19,12,14,6,0,8,17,1;6:9,15,10,19,16,11,14,0,6,12,8,1,13,17;7:15,14,9,10,11,18,16,12,19,6,0,17,8,7;8:9,15,11,10,14,18,19,16,0,12,1,17,6,8;9:9,15,10,11,14,16,19,12,18,8,6,17,1,0;11:14,9,15,11,16,12,10,18,19,17,0,1,6,8;13:14,15,9,11,18,10,12,16,19,1,6,17,0,8;15:15,11,9,14,10,19,12,1,18,16,5,2,0,3;17:15,14,9,10,11,0,12,19,2,1,7,18,17,5;20:14,15,11,10,9,12,19,0,5,17,1,2,18,3;23:9,10,15,11,19,1,18,14,5,12,0,16,6,3;24:15,14,11,12,1,9,2,10,17,0,7,19,5,16;25:14,16,9,3,18,8,12,4,10,17,19,15,5,1;28:15,10,11,12,14,9,1,19,8,13,16,7,18,3;29:15,9,11,18,14,10,19,5,3,1,16,0,17,6;30:14,15,12,1,9,10,11,7,17,13,0,4,6,5;33:15,14,11,9,10,19,0,17,1,16,12,18,5,3;36:12,14,4,0,2,11,15,3,17,9,1,5,10,19;37:19,16,9,11,10,18,12,3,14,6,15,13,8,17;39:10,9,11,4,14,1,15,0,12,8,19,5,3,2;40:12,5,2,14,15,0,4,17,16,19,6,1,13,7;43:5,12,1,11,10,19,0,14,18,16,4,7,3,6;44:4,1,5,3,15,10,12,19,8,16,9,18,7,0;46:11,15,19,16,1,14,9,3,10,5,18,8,0,17;47:12,15,14,17,7,10,9,1,19,13,4,11,5,2;48:14,12,15,0,5,16,6,1,2,18,11,8,19,10;49:3,17,14,1,19,15,9,0,5,18,2,12,7,10;54:14,15,11,0,1,9,5,12,17,19,4,3,16,10;55:4,14,15,0,1,17,12,10,18,3,11,19,9,13;57:12,14,4,15,1,7,10,19,5,2,17,11,9,8","0:9,17,11,14,10,15,19,6;2:17,15,9,10,14,11,12,6,16,13,8,19;3:10,9,15,12,14,17,8,16,6,18,11,13;4:9,15,10,14,11,16,12,17,18,8,19,13;5:15,9,10,11,16,18,19,12,14,6,8,17;6:9,15,10,19,16,11,14,6,12,8,13,17;7:15,14,9,10,11,18,16,12,19,6,17,8,7;8:9,15,11,10,14,18,19,16,12,17,6,8;9:9,15,10,11,14,16,19,12,18,8,6,17;11:14,9,15,11,16,12,10,18,19,17,6,8;13:14,15,9,11,18,10,12,16,19,6,17,8;15:15,11,9,14,10,19,12,18,16;17:15,14,9,10,11,12,19,7,18,17;20:14,15,11,10,9,12,19,17,18;23:9,10,15,11,19,18,14,12,16,6;24:15,14,11,12,9,10,17,7,19,16;25:14,16,9,18,8,12,10,17,19,15;28:15,10,11,12,14,9,19,8,13,16,7,18;29:15,9,11,18,14,10,19,16,17,6;30:14,15,12,9,10,11,7,17,13,6;33:15,14,11,9,10,19,17,16,12,18;36:12,14,11,15,17,9,10,19;37:19,16,9,11,10,18,12,14,6,15,13,8,17;39:10,9,11,14,15,12,8,19;40:12,14,15,17,16,19,6,13,7;43:12,11,10,19,14,18,16,7,6;44:15,10,12,19,8,16,9,18,7;46:11,15,19,16,14,9,10,18,8,17;47:12,15,14,17,7,10,9,19,13,11;48:14,12,15,16,6,18,11,8,19,10;49:17,14,19,15,9,18,12,7,10;54:14,15,11,9,12,17,19,16,10;55:14,15,17,12,10,18,11,19,9,13;57:12,14,15,7,10,19,17,11,9,8","start=0,end=2,start_loss=2.306123,end_loss=1.586519,selected=0;start=2,end=3,start_loss=1.586519,end_loss=1.065470,selected=2;start=3,end=4,start_loss=1.065470,end_loss=0.861057,selected=3;start=4,end=5,start_loss=0.861057,end_loss=0.643031,selected=4;start=5,end=6,start_loss=0.643031,end_loss=0.557276,selected=5;start=6,end=7,start_loss=0.557276,end_loss=0.457846,selected=6;start=7,end=8,start_loss=0.457846,end_loss=0.406056,selected=7;start=8,end=9,start_loss=0.406056,end_loss=0.346452,selected=8;start=9,end=11,start_loss=0.346452,end_loss=0.286722,selected=9;start=11,end=13,start_loss=0.286722,end_loss=0.245491,selected=11;start=13,end=15,start_loss=0.245491,end_loss=0.219966,selected=13;start=15,end=17,start_loss=0.219966,end_loss=0.193417,selected=15;start=17,end=20,start_loss=0.193417,end_loss=0.170214,selected=17;start=20,end=23,start_loss=0.170214,end_loss=0.153115,selected=20;start=23,end=28,start_loss=0.153115,end_loss=0.133251,selected=25,24,23;start=28,end=33,start_loss=0.133251,end_loss=0.115986,selected=28,29,30;start=33,end=39,start_loss=0.115986,end_loss=0.102880,selected=36,37,33;start=39,end=46,start_loss=0.102880,end_loss=0.090715,selected=43,39,44,40;start=46,end=53,start_loss=0.090715,end_loss=0.081493,selected=47,46,48,49;start=53,end=59,start_loss=0.081493,end_loss=0.084941,selected=57,54,55",20,2.306122972838084,0.0849409646483759,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3,4,5",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.9573333333333334,0.14485444005330403,0.029948867786705625,13.18645470001502,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9994336435742458,0.9988672871484916,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,6,14,6,14,1,15780,105744,105866,0.14920889522422204,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14974, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.968,0.09971156565348308,0.872899926953981,3.5073282000084873,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17;19,0;1;2;3;4;5,0.0,0.0,0,2,6,0:0.004833;1:0.008475;2:0.013729;3:0.004695;4:0.010967;5:0.006166;6:0.006054;7:0.018029;8:0.010249;9:0.008533;10:0.025099;11:0.014497;12:0.010490;13:0.037069;14:0.014746;15:0.016399;16:0.015762;17:0.000641;18:0.008579;19:0.001187,0:0.115;1:0.215;2:0.359;3:0.111;4:0.283;5:0.152;6:0.149;7:0.477;8:0.264;9:0.217;10:0.671;11:0.380;12:0.270;13:1.000;14:0.387;15:0.433;16:0.415;17:0.000;18:0.218;19:0.015,0:0;1:0;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:1;11:0;12:0;13:1;14:0;15:0;16:0;17:0;18:0;19:0,0:1.000;1:1.000;2:1.000;3:1.000;4:1.000;5:1.000;6:1.000;7:1.000;8:1.000;9:1.000;10:1.000;11:1.000;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:0.900;18:1.000;19:0.900,0.028013665229082108,0.014922899194061756,0.013090765103697777,13.090764045715332,0.009192850440740585,0.01669740304350853,0.8679545521736145,16,patch,bottom_right,feature_and_sample_weight,1,2,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.9626666666666667,0.11823472340901693,0.0014609203798392988,0.8561180999968201,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.3825134285725653,0.3825134285725653,0.0,0.5373333333333333,4.460854817708333,0.0,0;1;2;3;4;5,detected_malicious_clients,,360.0,60.0,6.143594954861328,2.367333173751831,6.0,0.7049418091773987,0.8078207969665527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3610057234764099,0.29959049820899963,0.4922715127468109,1.056424856185913,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.968,0.10287059593200684,0.006574141709276844,2.3482204000174534,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,18,19,1,18,1.5490384101867676,0.7986666666666666,0.5405694541931152,"r=0,N=20,J=6,norm=0.26999,prev_acc=0.974000,cur_acc=0.970667,accepted=1,stopped=0;r=1,N=20,J=6,norm=0.260173,prev_acc=0.970667,cur_acc=0.968000,accepted=1,stopped=0;r=2,N=20,J=6,norm=0.213517,prev_acc=0.968000,cur_acc=0.968000,accepted=1,stopped=0;r=3,N=20,J=6,norm=0.188217,prev_acc=0.968000,cur_acc=0.962667,accepted=1,stopped=0;r=4,N=20,J=6,norm=0.134352,prev_acc=0.962667,cur_acc=0.959333,accepted=1,stopped=0;r=5,N=20,J=6,norm=0.108903,prev_acc=0.959333,cur_acc=0.954000,accepted=1,stopped=0;r=6,N=20,J=6,norm=0.0935515,prev_acc=0.954000,cur_acc=0.942000,accepted=0,stopped=0;r=7,N=20,J=6,norm=0.0740624,prev_acc=0.942000,cur_acc=0.934000,accepted=1,stopped=0;r=8,N=20,J=6,norm=0.0720174,prev_acc=0.934000,cur_acc=0.915333,accepted=0,stopped=0;r=9,N=20,J=6,norm=0.0635622,prev_acc=0.915333,cur_acc=0.908667,accepted=1,stopped=0;r=10,N=20,J=6,norm=0.0776738,prev_acc=0.908667,cur_acc=0.901333,accepted=1,stopped=0;r=11,N=20,J=6,norm=0.0638451,prev_acc=0.901333,cur_acc=0.890667,accepted=0,stopped=0;r=12,N=20,J=6,norm=0.0530025,prev_acc=0.890667,cur_acc=0.880667,accepted=1,stopped=0;r=13,N=20,J=6,norm=0.0549702,prev_acc=0.880667,cur_acc=0.856667,accepted=0,stopped=0;r=14,N=20,J=6,norm=0.0849311,prev_acc=0.856667,cur_acc=0.837333,accepted=0,stopped=0;r=15,N=20,J=6,norm=0.0525787,prev_acc=0.837333,cur_acc=0.827333,accepted=1,stopped=0;r=16,N=20,J=6,norm=0.0532568,prev_acc=0.827333,cur_acc=0.810000,accepted=0,stopped=0;r=17,N=20,J=6,norm=0.0425066,prev_acc=0.810000,cur_acc=0.798667,accepted=0,stopped=0;r=18,N=20,J=6,norm=0.0424492,prev_acc=0.798667,cur_acc=0.784667,accepted=0,stopped=1",0;1;2;3;4;5,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_30p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,6,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.5266666666666666,1.678529276529948,0.4579985390796202,1.3898470000131056,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3;7;11;12;14;15;16;18;19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3;4;5,0.1111111111111111,0.16666666666666666,1,8,5,kmeans_malicious_minority_distance_cluster,0:0.834155;1:0.760966;2:0.861346;3:1.195992;4:1.001041;5:0.887171;6:0.827617;7:1.040549;8:0.832182;9:0.965573;10:0.999135;11:1.159144;12:1.392896;13:0.778503;14:1.146574;15:1.180627;16:1.125815;17:0.805383;18:1.111246;19:1.094086,1.3861559629440308,1.4654792149861653,1.4554637610912324,3:1.443291;7:1.451009;11:1.483330;12:1.462122;14:1.478777;15:1.485263;16:1.465173;18:1.457308;19:1.463040,0.01,1.0,1.0,repel_malicious,1,10,True,0,11,detected_historical_contribution_removed,4.05753755569458,540,1.386156;1.465479,"round=0,K_before=1.386156,K_after=1.465479,benign_clients=11",,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.9686666666666667,0.09946790313720703,1.0,139.8108550000179,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.9693333333333334,0.11079576365152995,0.004382761139517896,80.19817019999027,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.974,0.10102765782674154,0.002191380569758948,48.51643289998174,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.2130206972360611,1e-06,delta,29,31,3,6,351,372,3,0,720,51.24999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",mnist_dirichlet_alpha05_backdoor_40p_malicious,mnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.954,0.13767336018880208,0.003652300949598247,77.87167210000916,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,0,0.05,2.6643764451146126,8.432168953120708,32,latest_round_under_cumulative_beta_bound,32,"0,2,3,4,5,6,7,8,9,11,13,16,19,21,24,25,26,30,31,34,36,37,39,40,41,46,47,49,50,54,56,57",312,0,32,"0:9,1,0,17,4,3,7,11,5,2,6,19,15,10;2:9,10,1,17,15,14,12,11,0,16,13,18,19,8;3:15,9,10,12,14,17,19,1,8,18,11,0,16,13;4:9,15,10,11,0,14,16,19,17,18,8,12,13,5;5:15,11,10,9,16,18,14,19,12,0,1,17,8,13;6:9,10,15,16,14,11,19,0,12,8,13,18,17,6;7:9,15,14,10,11,16,12,18,0,19,1,17,8,5;8:9,15,14,11,10,18,16,12,0,19,1,17,5,13;9:15,9,10,11,14,16,19,12,18,8,17,0,1,13;11:14,9,15,11,16,12,10,18,19,1,17,8,0,5;13:14,9,15,11,10,18,12,16,19,1,17,8,0,5;16:9,15,14,16,19,11,10,18,17,0,6,8,3,1;19:11,14,9,10,12,15,19,16,1,18,3,8,4,17;21:11,14,12,2,10,15,16,13,5,0,18,9,1,8;24:15,14,11,2,12,1,10,0,9,5,17,19,18,4;25:9,14,8,16,18,3,15,10,6,19,7,12,17,2;26:15,14,12,11,10,3,1,5,19,13,9,0,18,17;30:14,1,15,7,2,12,10,11,0,9,17,4,5,8;31:3,4,2,0,19,1,9,18,12,14,17,11,10,5;34:15,11,14,10,3,19,9,18,5,0,1,16,12,8;36:14,12,5,0,15,11,2,4,10,9,1,19,13,6;37:19,9,11,18,10,16,12,8,14,15,3,4,5,17;39:5,10,14,11,9,1,12,0,19,18,15,3,2,8;40:12,2,15,19,14,5,1,17,16,0,9,4,7,3;41:11,10,12,14,1,15,5,9,13,17,3,19,7,0;46:19,15,10,16,14,1,11,5,9,3,18,0,17,8;47:12,1,5,17,10,14,11,15,19,7,2,4,0,13;49:9,11,14,5,10,19,15,12,17,18,1,16,0,3;50:12,15,5,1,10,3,14,11,9,2,19,4,0,7;54:15,14,0,17,1,9,18,4,10,19,5,11,3,2;56:15,0,1,19,16,9,2,12,8,6,14,18,7,11;57:12,14,11,1,7,5,15,2,10,4,16,19,0,9","0:9,17,11,19,15,10;2:9,10,17,15,14,12,11,16,13,18,19,8;3:15,9,10,12,14,17,19,8,18,11,16,13;4:9,15,10,11,14,16,19,17,18,8,12,13;5:15,11,10,9,16,18,14,19,12,17,8,13;6:9,10,15,16,14,11,19,12,8,13,18,17;7:9,15,14,10,11,16,12,18,19,17,8;8:9,15,14,11,10,18,16,12,19,17,13;9:15,9,10,11,14,16,19,12,18,8,17,13;11:14,9,15,11,16,12,10,18,19,17,8;13:14,9,15,11,10,18,12,16,19,17,8;16:9,15,14,16,19,11,10,18,17,8;19:11,14,9,10,12,15,19,16,18,8,17;21:11,14,12,10,15,16,13,18,9,8;24:15,14,11,12,10,9,17,19,18;25:9,14,8,16,18,15,10,19,12,17;26:15,14,12,11,10,19,13,9,18,17;30:14,15,12,10,11,9,17,8;31:19,9,18,12,14,17,11,10;34:15,11,14,10,19,9,18,16,12,8;36:14,12,15,11,10,9,19,13;37:19,9,11,18,10,16,12,8,14,15,17;39:10,14,11,9,12,19,18,15,8;40:12,15,19,14,17,16,9;41:11,10,12,14,15,9,13,17,19;46:19,15,10,16,14,11,9,18,17,8;47:12,17,10,14,11,15,19,13;49:9,11,14,10,19,15,12,17,18,16;50:12,15,10,14,11,9,19;54:15,14,17,9,18,10,19,11;56:15,19,16,9,12,8,14,18,11;57:12,14,11,15,10,16,19,9","start=0,end=2,start_loss=2.306123,end_loss=1.613819,selected=0;start=2,end=3,start_loss=1.613819,end_loss=1.065380,selected=2;start=3,end=4,start_loss=1.065380,end_loss=0.913050,selected=3;start=4,end=5,start_loss=0.913050,end_loss=0.643170,selected=4;start=5,end=6,start_loss=0.643170,end_loss=0.555620,selected=5;start=6,end=7,start_loss=0.555620,end_loss=0.467078,selected=6;start=7,end=8,start_loss=0.467078,end_loss=0.399662,selected=7;start=8,end=9,start_loss=0.399662,end_loss=0.348005,selected=8;start=9,end=11,start_loss=0.348005,end_loss=0.294798,selected=9;start=11,end=13,start_loss=0.294798,end_loss=0.248915,selected=11;start=13,end=16,start_loss=0.248915,end_loss=0.212976,selected=13;start=16,end=18,start_loss=0.212976,end_loss=0.188072,selected=16;start=18,end=21,start_loss=0.188072,end_loss=0.166337,selected=19;start=21,end=24,start_loss=0.166337,end_loss=0.148239,selected=21;start=24,end=30,start_loss=0.148239,end_loss=0.129129,selected=25,24,26;start=30,end=34,start_loss=0.129129,end_loss=0.115764,selected=30,31;start=34,end=39,start_loss=0.115764,end_loss=0.103851,selected=34,36,37;start=39,end=45,start_loss=0.103851,end_loss=0.093043,selected=39,40,41;start=45,end=53,start_loss=0.093043,end_loss=0.083565,selected=47,46,49,50;start=53,end=59,start_loss=0.083565,end_loss=0.082537,selected=57,54,56",20,2.306122966480255,0.0825365440055728,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3,4,5,6,7",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
