experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FedSweep,0.9693333333333334,0.08924204508463542,0.01095690284879474,4.243331599980593,484.6160888671875,0.0006666666666667043,0.3140978816654492,0.0020000000000000018,0.01095690284879474
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,UnlearningBackdoor,0.10466666666666667,2.292634460449219,0.0,0.7136715000087861,484.6160888671875,-0.864,0.32505478451424397,0.8666666666666667,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FAST,0.9726666666666667,0.07922953224182129,0.0,1.4395673999970313,484.6160888671875,0.0040000000000000036,0.32505478451424397,0.0013333333333332975,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,MCCFed,0.088,2.3063783162434897,0.0,1.8771810000180267,484.6160888671875,-0.8806666666666667,0.32505478451424397,0.8833333333333334,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.868,0.3507738342285156,0.005113221329437546,147.01591720001306,,0.0,0.0,0.10199999999999998,0.002921840759678598
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.97,0.0881913922627767,0.002191380569758948,104.85455670001102,484.6160888671875,0.10199999999999998,0.002921840759678598,0.0,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.9713333333333334,0.09766286341349284,0.0029218407596785976,64.65894890000345,484.6160888671875,0.10333333333333339,0.0021913805697589485,0.0013333333333334085,0.0007304601899196495
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.966,0.10999787139892578,0.0007304601899196494,76.76099159999285,484.6160888671875,0.09799999999999998,0.004382761139517897,0.0040000000000000036,0.0014609203798392986
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.96,0.1288746732076009,0.005843681519357195,15.668942899996182,484.6160888671875,0.09199999999999997,-0.0007304601899196491,0.010000000000000009,0.003652300949598247
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.9173333333333333,0.2563185068766276,0.003652300949598247,4.794493800000055,484.6160888671875,0.04933333333333334,0.001460920379839299,0.05266666666666664,0.001460920379839299
