experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,removed_norm_client_2,removed_norm_client_3,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,Crab,0.9606666666666667,0.11395921961466471,0.0007304601899196494,78.57158480002545,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,8,0.05,4.700140446424484,9.622662350535393,35,latest_round_under_cumulative_beta_bound,35,"0,2,3,4,5,6,7,8,9,11,13,15,18,19,22,24,25,28,29,30,32,34,35,37,38,39,42,44,45,48,52,53,54,55,57",302,7,28,"8:9,15,11,10,14,12,18,19,5,16,6,17,4,8;9:9,15,12,14,10,11,16,19,18,5,4,6,1,17;11:9,14,15,11,12,16,18,10,19,1,0,17,4,6;13:14,12,18,11,5,15,16,9,10,1,0,19,7,6;15:15,14,11,1,9,5,19,10,0,18,12,16,3,17;18:15,11,14,1,9,10,5,19,0,18,12,16,17,3;19:14,11,9,15,10,1,16,19,18,8,12,0,5,17;22:1,9,5,14,12,18,11,3,0,19,15,10,13,6;24:15,1,14,0,11,5,3,9,2,12,10,17,19,7;25:8,1,9,16,19,0,14,10,15,3,5,18,12,7;28:15,10,14,12,9,11,5,1,8,18,16,7,19,0;29:1,15,9,0,11,19,2,5,14,3,18,10,16,17;30:4,1,0,3,2,14,15,11,12,5,10,7,17,19;32:1,0,3,2,4,19,15,9,12,6,8,16,14,5;34:1,0,3,2,10,5,15,9,19,14,12,11,18,8;35:5,1,0,3,15,2,10,18,7,13,14,6,12,16;37:1,0,11,3,2,14,19,15,17,9,12,16,10,5;38:1,0,3,2,15,14,9,11,17,19,5,10,8,16;39:1,12,10,5,11,7,0,9,14,15,4,19,8,3;42:0,1,10,5,13,9,15,18,8,3,16,19,2,11;44:1,3,0,5,2,4,14,12,11,15,9,19,10,16;45:1,14,0,3,15,2,12,17,9,11,10,18,5,6;48:15,0,11,1,18,5,10,14,19,9,16,12,2,3;52:1,0,3,2,14,11,15,10,9,12,7,18,17,4;53:10,1,11,9,18,12,0,5,4,16,13,7,19,14;54:1,0,3,2,15,17,14,9,6,11,19,18,16,8;55:4,3,1,0,2,15,5,14,12,11,18,19,10,17;57:1,0,2,3,10,12,14,11,15,9,17,7,19,8","8:9,15,11,10,14,12,18,19,5,16,6,17,4,8;9:9,15,12,14,10,11,16,19,18,5,4,6,17;11:9,14,15,11,12,16,18,10,19,17,4,6;13:14,12,18,11,5,15,16,9,10,19,7,6;15:15,14,11,9,5,19,10,18,12,16,17;18:15,11,14,9,10,5,19,18,12,16,17;19:14,11,9,15,10,16,19,18,8,12,5,17;22:9,5,14,12,18,11,19,15,10,13,6;24:15,14,11,5,9,12,10,17,19,7;25:8,9,16,19,14,10,15,5,18,12,7;28:15,10,14,12,9,11,5,8,18,16,7,19;29:15,9,11,19,5,14,18,10,16,17;30:4,14,15,11,12,5,10,7,17,19;32:4,19,15,9,12,6,8,16,14,5;34:10,5,15,9,19,14,12,11,18,8;35:5,15,10,18,7,13,14,6,12,16;37:11,14,19,15,17,9,12,16,10,5;38:15,14,9,11,17,19,5,10,8,16;39:12,10,5,11,7,9,14,15,4,19,8;42:10,5,13,9,15,18,8,16,19,11;44:5,4,14,12,11,15,9,19,10,16;45:14,15,12,17,9,11,10,18,5,6;48:15,11,18,5,10,14,19,9,16,12;52:14,11,15,10,9,12,7,18,17,4;53:10,11,9,18,12,5,4,16,13,7,19,14;54:15,17,14,9,6,11,19,18,16,8;55:4,15,5,14,12,11,18,19,10,17;57:10,12,14,11,15,9,17,7,19,8","start=0,end=2,start_loss=2.306123,end_loss=1.649733,selected=0;start=2,end=3,start_loss=1.649733,end_loss=1.126226,selected=2;start=3,end=4,start_loss=1.126226,end_loss=0.883724,selected=3;start=4,end=5,start_loss=0.883724,end_loss=0.699413,selected=4;start=5,end=6,start_loss=0.699413,end_loss=0.596077,selected=5;start=6,end=7,start_loss=0.596077,end_loss=0.521219,selected=6;start=7,end=8,start_loss=0.521219,end_loss=0.441192,selected=7;start=8,end=9,start_loss=0.441192,end_loss=0.393434,selected=8;start=9,end=11,start_loss=0.393434,end_loss=0.321768,selected=9;start=11,end=13,start_loss=0.321768,end_loss=0.286425,selected=11;start=13,end=15,start_loss=0.286425,end_loss=0.254998,selected=13;start=15,end=18,start_loss=0.254998,end_loss=0.221204,selected=15;start=18,end=22,start_loss=0.221204,end_loss=0.190507,selected=18,19;start=22,end=27,start_loss=0.190507,end_loss=0.161984,selected=22,24,25;start=27,end=32,start_loss=0.161984,end_loss=0.142066,selected=29,28,30;start=32,end=37,start_loss=0.142066,end_loss=0.126891,selected=34,32,35;start=37,end=44,start_loss=0.126891,end_loss=0.113198,selected=38,37,42,39;start=44,end=50,start_loss=0.113198,end_loss=0.099559,selected=44,45,48;start=50,end=59,start_loss=0.099559,end_loss=0.090250,selected=55,57,54,53,52",19,2.3061229624112447,0.09024953424508372,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FedUP,0.968,0.1173476676940918,0.0014609203798392988,16.30170330000692,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9994928477871022,0.9989856955742045,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,4,16,4,16,1,15788,105744,105866,0.1492914257805973,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 688, 'classifier.1.weight': 14982, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FedSweep,0.9693333333333334,0.08924204508463542,0.01095690284879474,4.243331599980593,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;14,0;1;2;3,0.75,0.75,3,1,1,0:0.213276;1:0.136913;2:0.284016;3:0.365558;4:0.327186;5:0.438654;6:0.368301;7:0.387475;8:0.423558;9:0.377818;10:0.300065;11:0.298997;12:0.360201;13:0.330526;14:0.246790;15:0.290541;16:0.332352;17:0.349539;18:0.388650;19:0.310283,0:0.253;1:0.000;2:0.488;3:0.758;4:0.631;5:1.000;6:0.767;7:0.830;8:0.950;9:0.798;10:0.541;11:0.537;12:0.740;13:0.642;14:0.364;15:0.509;16:0.648;17:0.705;18:0.834;19:0.575,0:0;1:0;2:0;3:1;4:1;5:1;6:1;7:1;8:1;9:1;10:1;11:1;12:1;13:1;14:0;15:1;16:1;17:1;18:1;19:1,0:0.900;1:0.900;2:0.900;3:1.000;4:1.000;5:1.000;6:1.000;7:1.000;8:1.000;9:1.000;10:1.000;11:1.000;12:1.000;13:1.000;14:0.900;15:1.000;16:1.000;17:1.000;18:1.000;19:1.000,2.0492475032806396,2.0334534645080566,0.015794022008776665,15.794021606445312,0.02094065397977829,0.020145434886217117,0.9901459813117981,16,patch,center,feature_and_sample_weight,0,4,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,UnlearningBackdoor,0.10466666666666667,2.292634460449219,0.0,0.7136715000087861,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,12.738504578669867,12.738504578669867,0.0,0.09666666666666666,257.1720859375,0.0,0;1;2;3,detected_malicious_clients,,240.0,60.0,8.846630745567381,6.505484104156494,4.0,2.3219306468963623,2.706598997116089,1.2037386894226074,0.9341824650764465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,FAST,0.9726666666666667,0.07922953224182129,0.0,1.4395673999970313,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,7,8,1,7,0.7809511423110962,0.924,0.22601319789886476,"r=0,N=20,J=4,norm=0.143049,prev_acc=0.971333,cur_acc=0.974000,accepted=1,stopped=0;r=1,N=20,J=4,norm=0.0997436,prev_acc=0.974000,cur_acc=0.974667,accepted=1,stopped=0;r=2,N=20,J=4,norm=0.123847,prev_acc=0.974667,cur_acc=0.972667,accepted=1,stopped=0;r=3,N=20,J=4,norm=0.13557,prev_acc=0.972667,cur_acc=0.964667,accepted=1,stopped=0;r=4,N=20,J=4,norm=0.136963,prev_acc=0.964667,cur_acc=0.958667,accepted=1,stopped=0;r=5,N=20,J=4,norm=0.151132,prev_acc=0.958667,cur_acc=0.945333,accepted=0,stopped=0;r=6,N=20,J=4,norm=0.156159,prev_acc=0.945333,cur_acc=0.924000,accepted=0,stopped=0;r=7,N=20,J=4,norm=0.157737,prev_acc=0.924000,cur_acc=0.889333,accepted=0,stopped=1",0;1;2;3,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_backdoor_center,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,center,test_split,0.5,MCCFed,0.088,2.3063783162434897,0.0,1.8771810000180267,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3,1.0,1.0,4,0,0,kmeans_malicious_minority_distance_cluster,0:1.754169;1:1.630152;2:1.717068;3:1.812050;4:0.972256;5:0.974153;6:0.623975;7:0.759686;8:0.629937;9:0.840795;10:0.807070;11:0.908948;12:0.882257;13:0.606542;14:0.905565;15:0.958513;16:0.883168;17:0.688434;18:0.836396;19:0.808865,2.3276252150535583,15.78195571899414,2.4440064758062365,0:15.752635;1:15.815394;2:15.755453;3:15.804340,0.01,1.0,1.0,repel_malicious,1,10,True,0,16,detected_historical_contribution_removed,6.505484104156494,240,2.327625;15.781956,"round=0,K_before=2.327625,K_after=15.781956,benign_clients=16"
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.868,0.3507738342285156,0.005113221329437546,147.01591720001306,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.97,0.0881913922627767,0.002191380569758948,104.85455670001102,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.9713333333333334,0.09766286341349284,0.0029218407596785976,64.65894890000345,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.25314903259277344,1e-06,delta,29,31,3,6,467,496,3,0,960,51.35416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.966,0.10999787139892578,0.0007304601899196494,76.76099159999285,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,5,0.05,8.322563625872135,12.882694363594055,36,latest_round_under_cumulative_beta_bound,36,"0,2,3,4,5,6,7,8,10,11,13,14,15,16,20,22,24,25,26,27,28,29,30,32,34,35,41,43,45,47,48,49,50,54,55,57",360,4,32,"5:9,15,11,10,18,16,5,12,14,19,8,4,17,7;6:9,16,10,15,11,19,18,5,14,12,4,6,0,8;7:15,9,14,10,11,5,16,18,12,19,0,1,6,7;8:9,11,15,10,14,5,19,12,18,16,0,1,6,4;10:9,15,10,11,18,19,16,14,5,0,12,1,8,6;11:9,14,15,0,11,10,18,16,3,19,1,12,2,17;13:5,0,12,3,16,18,1,11,15,14,10,2,7,9;14:9,15,10,11,12,14,19,4,5,6,17,18,16,13;15:0,1,15,2,3,14,11,5,10,9,19,18,16,12;16:1,9,3,15,14,0,11,10,16,19,5,6,18,12;20:1,12,3,0,5,15,2,14,10,11,18,9,19,6;22:0,1,2,3,14,5,18,12,15,9,11,13,10,16;24:0,1,3,15,2,14,5,11,13,18,12,9,10,16;25:16,12,14,19,8,9,5,18,2,6,15,10,17,7;26:5,15,1,3,14,0,10,11,12,2,9,13,7,17;27:15,9,11,0,19,4,10,14,1,17,6,2,18,12;28:15,5,3,0,12,1,10,16,14,18,7,8,19,11;29:11,15,9,5,10,18,6,14,16,19,12,17,13,4;30:4,0,2,15,3,1,14,12,7,5,11,19,17,13;32:3,12,4,14,5,16,1,7,15,6,10,0,17,18;34:1,3,0,2,14,11,5,12,10,18,15,7,9,16;35:5,1,9,3,10,8,7,19,12,11,2,0,17,15;41:4,0,3,2,1,5,15,14,19,12,7,17,11,10;43:1,2,0,3,19,5,4,9,10,6,12,16,11,18;45:1,2,3,0,16,11,14,12,9,10,6,18,15,4;47:1,3,2,0,4,5,7,12,10,16,19,18,14,9;48:15,17,11,19,14,8,9,6,18,10,13,16,12,4;49:1,3,0,2,16,5,18,12,7,13,4,6,14,9;50:14,10,9,13,7,15,8,17,11,6,4,12,19,5;54:9,17,19,15,6,10,14,11,13,12,8,18,4,16;55:3,2,1,0,12,7,16,18,5,14,19,13,10,15;57:0,3,1,2,5,16,14,18,13,10,15,12,11,9","5:9,15,11,10,18,16,5,12,14,19,8,4,17,7;6:9,16,10,15,11,19,18,5,14,12,4,6,8;7:15,9,14,10,11,5,16,18,12,19,6,7;8:9,11,15,10,14,5,19,12,18,16,6,4;10:9,15,10,11,18,19,16,14,5,12,8,6;11:9,14,15,11,10,18,16,19,12,17;13:5,12,16,18,11,15,14,10,7,9;14:9,15,10,11,12,14,19,4,5,6,17,18,16,13;15:15,14,11,5,10,9,19,18,16,12;16:9,15,14,11,10,16,19,5,6,18,12;20:12,5,15,14,10,11,18,9,19,6;22:14,5,18,12,15,9,11,13,10,16;24:15,14,5,11,13,18,12,9,10,16;25:16,12,14,19,8,9,5,18,6,15,10,17,7;26:5,15,14,10,11,12,9,13,7,17;27:15,9,11,19,4,10,14,17,6,18,12;28:15,5,12,10,16,14,18,7,8,19,11;29:11,15,9,5,10,18,6,14,16,19,12,17,13,4;30:4,15,14,12,7,5,11,19,17,13;32:12,4,14,5,16,7,15,6,10,17,18;34:14,11,5,12,10,18,15,7,9,16;35:5,9,10,8,7,19,12,11,17,15;41:4,5,15,14,19,12,7,17,11,10;43:19,5,4,9,10,6,12,16,11,18;45:16,11,14,12,9,10,6,18,15,4;47:4,5,7,12,10,16,19,18,14,9;48:15,17,11,19,14,8,9,6,18,10,13,16,12,4;49:16,5,18,12,7,13,4,6,14,9;50:14,10,9,13,7,15,8,17,11,6,4,12,19,5;54:9,17,19,15,6,10,14,11,13,12,8,18,4,16;55:12,7,16,18,5,14,19,13,10,15;57:5,16,14,18,13,10,15,12,11,9","start=0,end=2,start_loss=2.306122,end_loss=1.607276,selected=0;start=2,end=3,start_loss=1.607276,end_loss=1.128877,selected=2;start=3,end=4,start_loss=1.128877,end_loss=0.857696,selected=3;start=4,end=5,start_loss=0.857696,end_loss=0.689105,selected=4;start=5,end=6,start_loss=0.689105,end_loss=0.582257,selected=5;start=6,end=7,start_loss=0.582257,end_loss=0.513236,selected=6;start=7,end=8,start_loss=0.513236,end_loss=0.434205,selected=7;start=8,end=10,start_loss=0.434205,end_loss=0.382772,selected=8;start=10,end=11,start_loss=0.382772,end_loss=0.342264,selected=10;start=11,end=13,start_loss=0.342264,end_loss=0.307358,selected=11;start=13,end=20,start_loss=0.307358,end_loss=0.269890,selected=13,14,15,16;start=20,end=24,start_loss=0.269890,end_loss=0.241261,selected=20,22;start=24,end=41,start_loss=0.241261,end_loss=0.214610,selected=34,26,28,24,35,25,27,29,30,32;start=41,end=47,start_loss=0.214610,end_loss=0.177298,selected=45,41,43;start=47,end=57,start_loss=0.177298,end_loss=0.159279,selected=55,54,49,47,48,50;start=57,end=59,start_loss=0.159279,end_loss=0.197716,selected=57",16,2.306122151660919,0.19771575636466343,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_label_flip,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,label_flip,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.96,0.1288746732076009,0.005843681519357195,15.668942899996182,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.999138168015713,0.998276336031426,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,4,16,4,16,1,15737,105744,105866,0.148797587483192,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 686, 'classifier.1.weight': 14933, 'classifier.3.weight': 96}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
